index,ground_truth,prediction,wer,cer
3818,what i see you must let me know where you're moving to in cornwall,but i see well you must let me know where you're moving to incodible,0.2857142857142857,0.21212121212121213
3819,me off what oh did,off what if you,0.6,0.4444444444444444
3820,the okey cokey you know rumbold's looking for a new secretary and,any else you know rambles looking for a new secretary,0.4166666666666667,0.2923076923076923
3821,don't know why you join in our conversations,i don't know why you join in our conversations,0.125,0.045454545454545456
3822,we're just going through to the executive dining room for coffee carry on everybody,we're just going through an executive danning room for a coffee,0.5,0.3373493975903614
3823,couldn't you get miss pigthorn to make a clean breast of it,couldn't you get this pigthon to make a clean breast of it,0.16666666666666666,0.06779661016949153
3824,can't think there's anything going on between her and,you can't think there's anything going on between mrs p cock and,0.4444444444444444,0.2641509433962264
3825,i suppose i'm paying the penalty for being jack the,suppose i'm paying the penalty for being as it were jack the lad,0.5,0.3333333333333333
3826,it's the uncertainty i can't stand is she going through this bizarre charade just to make me jealous or is she really attracted to that bald headed jug eared,it's the uncertainty i can't stand i mean is she going through this bizarre sharad just to make me jealous or she really attracted to that bold headed juggy at,0.2413793103448276,0.12101910828025478
3827,i need a new secretary this one's going off on a course she's a bit out of practice,i need a new secretary this person going off in a course that's beat out of breaks,0.3333333333333333,0.24096385542168675
3828,captain peacock there is a saying that when love is strong a man and a woman can make their bed on the blade of a sword but when love is weak a bed of 60 cubits is not wide,captain peaker there's a saying that when love is strong a man and a woman can make their beds on the blade of a sword but when love is we a bed of 60 cubics is not one,0.1794871794871795,0.0755813953488372
3829,apart from that the bedding department don't stock them,from that the bedding department don't stuck them,0.2222222222222222,0.12727272727272726
3830,my friend in the radio department is a wizard with electronic bugs he's given me this pen now the clip is the aerial the top is the microphone and you can transmit up to 200 yards you pick,i've got this friend of mine in the radio department who's an absolute wizard at eaves dropping with electronic bucks is given me this pen now the clip is the airial and the top is the microphone and you can transmit up to 200 yards you pick a,0.42105263157894735,0.34574468085106386
3831,take it mr humphries if i saw her in there ogling him i might not be able to hold me tongue,he was your own fifth if i saw her in there ugly him come out and i'll be able to obsphere,0.6190476190476191,0.5054945054945055
3832,room window crawl along the ledge to rumbold's window,window crawl along the lens to rambos window you,0.4444444444444444,0.3018867924528302
3833,allies formally declared that the war in europe was over it was ve day nazi germany was in ruins in the german capital there was a ceremony to mark the raising of the union jack by british soldiers for the bbc as for the nation it was the summit of a quite extraordinary journey my father richard dimbleby was there,allies formerly declared that the war in europe was over it was vk a it was in ruins in the germany to mark the raising of the union jack by british soldiers for the bbc it was a summit of a quant extraordinary journey my father richard diplomine was there,0.3,0.23809523809523808
3834,emerged from uncertain and insecure beginnings to become a national institution and a global force it's about those who made it happen and those who tried to stop it happening,emerged from uncertain and insecure beginnings to become a national institution and a global force it's about those who made it happen and those who tried to stop it happening,0.0,0.0
3835,india and occupied europe and it's about the british people who themselves helped shape the story of the,india an occupied europe and it's about the british people who themselves helped shape the story of the bbc at war,0.2222222222222222,0.11538461538461539
3836,thought it might be closed down for the duration others that the government would take it over in fact the politicians and the broadcasters alighted on a very british solution the bbc would remain,it might be closed down for the duration others that the government would take it over in fact the politicians and the broadcasters allited on a very british solution the bbc would remain in,0.08823529411764706,0.07142857142857142
3837,of september the 3rd 1939 the bbc was due to broadcast the first of six programmes on the subject of death that was hastily substituted by an item on how to make the best of a meal consisting entirely of tinned food aside from that there were gramophone records and every 15 minutes an announcement that at 1115am the prime,of september the third 1939 the bbc was due to broadcast the first of six programs on the subject of death that was hastedly substituted by an itemon on how to make the best of a meal consisting entirely of tinned food every 15 minutes an announcement at 115 am the prime,0.25,0.2043343653250774
3838,neville chamberlain would broadcast to the nation,level chambling were broadcast to the nation,0.42857142857142855,0.24489795918367346
3839,an awesome moment for the nation but it was also a remarkable day for the bbc for the first time a british prime minister had been able to use radio in number 10 downing street at the heart of government to make a critical announcement a declaration of war afterwards the bbc played the national anthem and that was followed by a long peal of church bells bells,an awesome moment for the nation but it was also a remarkable day for the bbc for the first time a british prime minister has been able to use radio in number 10 downing street at the heart of government to make a critical announcement and that was followed by a long peel of church bells,0.20588235294117646,0.2077562326869806
3840,places of entertainment cinemas theatres concert halls closed down for fear of mass casualties the bbc clearly failed to rise to the challenge one commentator was moved to write,places of entertainment cinema s theatre s concertise closed down for the fear of mass casualties the bbc clearly failed to rise to the challenge one comment later was moved to write,0.27586206896551724,0.0847457627118644
3841,wireless seems to have changed from an agreeable companion to an official bully,walla seems to have changed from an agreeable impaired to an eventonent bullying,0.3076923076923077,0.31645569620253167
3842,to broadcast any news until after six o'clock in the evening a watershed that had been agreed by the fledgling broadcaster with the almighty press barons who were determined to preserve their monopoly and even the bulletins that were broadcast were culled almost entirely from the wire services like reuters and that's all there was,to broadcast any news until after six o'clock in the evening watershed that had been agreed by the fledgering broadcaster with the all mighty press barrens who were determined to preserve their monopoly even the bulletins that were broadcast were killed almost entirely from the wire services light royters and that's all there was,0.16363636363636364,0.0572289156626506
3843,goebbels soon after the nazis came to power in 1933 he said that the new medium was the most,gobles soon after the nazis came to power in 1933 he said that the new medium was the most,0.05263157894736842,0.03260869565217391
3844,seven million of these so called people's radios were sold at prices that virtually any family could,seven million of these souls people's radios was through the presence finished at any family,0.5294117647058824,0.41
3845,goebbels was smart enough to realise that you couldn't ram nazi propaganda down the german throat you had to sweeten the pill with popular music and light,gourbles were smart enough to realize that you couldn't ram nazi propaganda down the german throat you had to sweeten the pill with popular music and light intertain,0.14814814814814814,0.11688311688311688
3846,of the royal navy churchill who was then first lord of the admiralty capable of even such a crime adding it was an abominable lie to suggest the germans had done it such doublespeak was not without effect because elsewhere many people including americans were as prone to believe berlin as london the war of words really mattered,of the royal navy churchill who was then first slaught of the animalty capable of even such a crime adding it was an abominable lie suggest the germans had done it such double speak was not without effect because else elsewhere many people including americans was prone to believe berlin as london the war of worst really mattered,0.15517241379310345,0.0729483282674772
3847,that might be and the ministry of information which held the whip hand appeared to concur but what was the truth who should decide how much should be told and how swiftly to those questions there were no simple answers,that might be and the ministry of information which held wepad appeared to concur how much should be told and how swiftly to those questions there were no simple answers,0.275,0.22935779816513763
3848,he had his recording car two colleagues and very important a formal letter from the war office stating to all and sundry that the team should be allowed to pass without let or hindrance for the bbc and its correspondent it was the start of a very steep learning curve,he had his recording car two colleagues and very important a formal letter from the war office stating to all and sundry that the teams to be allowed to pass with out let or hindrants for the bbc and its correspondent it was the start of a very steep learning curve,0.1,0.033707865168539325
3849,he wasn't allowed to make phone calls not allowed to leave town and when he tried to report anything of interest he was stifled by the censors even the word tommy gun was red,wasn't allowed to make phone calls not allowed to leave town and when he tried to report anything of the interest he was stifled by the senses even the words tommy yarn was red pencil,0.17647058823529413,0.1206896551724138
3850,so for the first time a radio reporter was at the front and it would be the first opportunity in the,the radio reporter was at the front and would be the first opportunity in the,0.2857142857142857,0.23
3851,and also that the enemy was only a few kilometres away so he suggested to an artillery battery why not fire off a round or,also that the enemy was only a few kilometers away so he gests to an archeri battery why not far off the round or,0.24,0.1721311475409836
3852,to which the retort was no if we fire they fire then,which is the resource was no if we file they file to do it three that they want,1.0,0.6923076923076923
3853,pre eminence and they rose up as one to demand that reports from the front by the bbc should only be transmitted after the news had already appeared in their newspapers but the bbc was beginning to flex new muscles and it retorted firmly and formally a return to the pre war arrangement in respect of news would seriously damage not only the reputation of the bbc but what was of far greater importance the prestige of the nation as a whole this time the press backed off,pre emitts and they rose up as one to demand the reports from the front bient the agement of expective news which seriously damaged not only the reputation of the bbc but the bbc was beginning to resist new muscles and formerly and formerly are returned to the pressian of the nation as a whole this time the present mat off,0.5909090909090909,0.535031847133758
3854,was in uncharted territory on the cusp of awesome and terrible events of kind that had never before been recorded let alone broadcast into the nation's living rooms the broadcaster had to establish itself in a role for which there had been no preparation and no,was in uncharted territory on the cusp of awesome and terrible events of a kind that had never before been recorded let alone broadcast into the nation's living rooms the broadcaster had to establish itself in a role for which there had been no preparation and no rehearsing,0.043478260869565216,0.04980842911877394
3855,in the second world war it was the bbc weather forecast and for a very good reason because it was not only heard here in the united kingdom,the second world war it was the bbc weather forecast and for a very good reason because it was not only heard here in the united kingdom,0.03571428571428571,0.02158273381294964
3856,as well letting the luftwaffe know whether it was likely to be fine enough to launch a bombing raid,as well letting the left to alphago whether it was likely to be fine enough so it's the bobbing right,0.42105263157894735,0.26262626262626265
3857,minutes as they flew around scapa flow picking their targets they hit a battleship the iron duke and a cruiser the norfolk and then they flew off again there were casualties but they hadn't inflicted that much damage however the fact that they'd been able to penetrate british defences so easily was a serious embarrassment,minutes as they flew around scarpaflow picking their targets they had a battleship yarn juke and the lorphin then they flew off again they were casators but they hadn't invinced that much damage however the fact that they're being able to penetrate british defenses so easily was a serious embarrasssment,0.3090909090909091,0.1393188854489164
3858,got in touch with the admiralty saying the germans are broadcasting it we must as well but the admiralty was adamant nothing should be said in fact it wasn't until the following afternoon that the bbc was finally allowed to say what had happened and that had the effect of turning the luftwaffe's modest military coup,in touch with the ambulty saying the germans of broadcasting it we must as well but the abbulty was admined nothing should be said in fact it wasn't until the following afternoon that the bbc was finally allowed to say what had happened and that had the effect of turning the luthraphers modest military cool,0.125,0.08832807570977919
3859,to tell the truth risked undermining public morale when britain was still in mortal peril but not to tell the truth risked undermining the credibility of the broadcaster on whom the nation depended the war cabinet came up with a very british solution instead of turning the bbc into an arm of government it put its own men into key positions within the corporation hoping thereby to keep the broadcasters in line but that was very far from being the end of the matter,tell the truth risked undermining public morale when britain was a silly british solution he put its own men into key positions within the corporation hopedon not to tell the truth hoping their binds to keep the broadcasters in line that was very far from being the end of the matter,0.5952380952380952,0.4989293361884368
3860,as a result continued to give an optimistic version of what was by now a deeply pessimistic,it is not to gone to khaim khan hunks and for you are not agfarent sb obsp about the world bank agfarents are the world bank agfarms of you are in,1.7647058823529411,1.2087912087912087
3861,their luggage aboard noted that it was tagged through to berlin blimey he's reported to have said that's a peculiar place to be going at a time like this to which the man replied airily oh i expect it'll blow over pretty soon he showed no sign of pressure though in fact as a leading fascist he was known to the police and was on the run to avoid internment not surprisingly he and his wife stayed well out of the way on the channel crossing they got to france and were soon on their way to the safety of germany his name was william joyce soon to be rather better known as lord,lungage board noted that it was tagged through tiberlin pliming his reporter to have said well out of the way on the channel crossing they got to france and was soon on their way to the safety of germany to which the may have replied areily or i expected to blow over pretty soon he showed no sign of pressure was a william choice to be rather better known his lawed all,0.7982456140350878,0.5847750865051903
3862,turns sinister and seductive his eloquent and often very entertaining commentaries soon made him better known in britain than any of his bbc contemporaries and with audiences that numbered around six million and often very much more than that goebbels could hardly,turn sinister and seductive is eloquent and often very entertaining commentaries and with audiences that numbered around six million and often very much more than that girlbles had hardly have been better pleased,0.5,0.4128787878787879
3863,was broadcast in the final hours of the evacuation from dunkirk his way with words meant that he was somehow able to convey the individual,was broadcast in the final hours of the evacuation from jank kart his way with worse meant that he was somehow able to convey the individual,0.12,0.057971014492753624
3864,to priestley was his voice he clearly wasn't a toff it seemed to say i'm one of you not one of them but he was also a character,priestly was his voice he clearly wasn't a toff it seemed to say i'm one of you not one of them but he was also a character,0.07142857142857142,0.031496062992125984
3865,than life and this posed something of a dilemma for the bbc he was clearly going to be a star that could outshine lord haw haw but what if he shone too brightly got too big for his broadcasting boots,life and this pose something of a dilemma for the bbc he was clearly going to be a star that could outshine lord hall he got too brightly got too big for his broadcasting boots,0.2,0.135678391959799
3866,at those who were rich enough to get out of london to escape the bombing more generally he was arguing for a fairer and more equal society that he thought would better unite the nation his listeners lapped it up,that's what you're not to do it this is a little bit solomon that's what you're the same of the i'll share it's agfording to that and i'll share it so you're from that what do you hear to take it solomon to that,1.05,0.7630331753554502
3867,of some backbench conservative mps and before long the chorus was joined by the minister of information duff cooper who described him as a second rate novelist who had grown conceited on the back of his broadcasting success and then to the bbc's dismay ordered that his postscripts be taken off air which prompted priestley to say that the bbc was controlled by the ministry of information which in turn was controlled by the war cabinet and that of course meant churchill,some back bench conservative mp's and before long the chorus was joined by the minister of information daf cooper who described him as a second rate novelist who had grown conceited on the back of his broadcasting success and then to the bbc's dismay ordered that his postpripts who had grown conceited on the back of his broadcabinet and that of course meant churchill,0.3902439024390244,0.2669491525423729
3868,was a master of rhetoric he knew how to spellbind an audience but he was born into another age of communications and he'd always distrusted the,it was a master of an event and how to spell up to audience because bought to another age of communications and i thought it's interesting,0.6153846153846154,0.40559440559440557
3869,once describing it as the enemy within the gates but he knew that radio was a crucial means of uniting all those who were fighting against the nazi,once describing it as the enemy within the gates but he knew that radio was a crucial means of uniting all those who were fighting against the naziterini,0.03571428571428571,0.04081632653061224
3870,1940 gardner found himself here on the white cliffs of dover at a good moment in a good place a merchant convoy was steaming up the channel when the luftwaffe roared in and started to dive bomb the ships below but the raf was on the scene almost immediately and gardner seized the moment to give a blow by blow account of the dogfight in the skies above,1940 gardener found himself here on the white cliffs of dova at a good moment but the rf was on the scene almost immediately and gardena seized the moment to give a blowby blow account of the dog fight in the sky's above,0.5,0.40226628895184136
3871,for some listeners who complained that he was trivialising a life and death struggle and one general retired thundered that the broadcast was revolting to all decent,some listeners who complained that he was trivializing a life and death struggle and one general retired stunded that a broadcast was falted to all decents,0.2222222222222222,0.12121212121212122
3872,but the bbc stood by its man the director general frederick ogilvie retorting that he would not be browbeaten into retreat to the safe regions of the colourless had it been number 10 that was complaining he might've been a touch less robust as it was it was a small but significant sign that the bbc was starting to find its journalistic feet,but the bbc stood by its man the director general frederick oglev retraughting that he would not be browbien into a retreat to the safe regions of the colorness had it been number 10 that was complaining he might have been a touch of the colorness that the bbc was starting to find its journalistic feet,0.30158730158730157,0.20175438596491227
3873,of august 1940 in the height of the blitz an american correspondent for cbs edward r murrow was standing in trafalgar square waiting to present a new programme london after dark as he started the broadcast the air raid sirens began to wail,august 1940 in the height of the blitz an american correspondent for cbs edward armaro was standing into falgo square waiting to present a new program london after dark as he started the broadcast the air aid sirens began to whale,0.18604651162790697,0.0794979079497908
3874,the imagination of his listeners for the first time they had been able to hear something of the reality of war and it kindled a certain sympathy for the predicament of britain in washington the british,imagination of his listeners for the first time they'd been able to hear something of the reality of war and it kindled a certain sympathy for the predicament of britain in washington the british,0.08333333333333333,0.03482587064676617
3875,of the bombing apparently because they feared it might help german intelligence discover where the bombs were falling but murrow refused to take no for an answer for six nights in a row he stood here on the roof of broadcasting house with his microphone describing what he could see and what he could hear and then handing over the dummy reports to the censors his ploy worked on the seventh night he got the go,the bomber apparently because they feared it might help germany intelligence discover where the broadcasting house with his microphone described on what he had seen here and what he had here and then a handing over the dubby reports in his ploy worked on the seventh night he got the go out,0.5394736842105263,0.40145985401459855
3876,the soviet union he abhorred bolshevism and he tended to regard the russian nation as peopled by barbarians,solver to make him horned multivism and tennis regards as russian nation of middle it's people by my parents,0.9444444444444444,0.5420560747663551
3877,now the unholy alliance between stalin and hitler was over they were at war with each other yesterday's enemy was now our ally this was a dramatic sea change for britain and for churchill that evening he took,now the unholy alliance between stalin and titler was over they were at war with each other yesterday's enemy was now our ally this was a dramatic sea change for britain and for churchill that evening he took to the airwaves,0.10526315789473684,0.08173076923076923
3878,focus on the people of russia fighting for their lives rather than on the regime which ruled over them was carefully calibrated to establish a distinction in the british mind between a popular fight for survival and a deplorable political system and the government through the ministry of information expected the bbc to promote that distinction but this created a dilemma for the broadcaster,focus on the people of frushing and fighting for their lives rather than on the regime which wrote over them was carefully calibrated to establish a distinction in the british mind between a popular fight for survival and an applause v which wrote over them with this created a dilemma with a broadcasting,0.40625,0.3239795918367347
3879,fighting and dying on the battlefield against a common enemy the british public expected the bbc to play the internationale on a weekly programme called the national anthems of the allies but the internationale was a soviet call to arms urging the workers to rise up against their capitalist masters and the bbc sensing that the government might not altogether appreciate this subversion on the airwaves declined to,fighting and dying on the battlefield against a common enemy the british public expected the bbc to play the international anthems of the allies and the bbc sensing that the government might not all together appreciate this subversion on the airwaves declined to put,0.4411764705882353,0.38795180722891565
3880,but at that point churchill himself intervened instructing that under no circumstances should the communist anthem be broadcast the bbc knuckled under,at that point chitch himself is defeared instructing that under those circumstances should the copies can be broadcast at the bbc none of that,0.5,0.30666666666666664
3881,of sir henry wood the founder of the proms they were giving the first performance in britain of a new work by the russian composer dmitri shostakovich the score had been flown across in the diplomatic bag,of henrywood the founder of the promps they were giving the first performance in britain of a new work by the russian composer to mitri shoster covage the score had been flown across in the diplomatic bag,0.21621621621621623,0.0784313725490196
3882,that the ministry of information enjoined the bbc not to broadcast anything that could be construed as hostile negative or critical and under those circumstances the bbc readily,that are in these posting to the police that's the world's here's the world to the world's the world to the world's not the world and the chargenics are the place that we are the people that's,1.1785714285714286,0.7627118644067796
3883,the microphone before he could announce that the prime minister of great britain was to make a very important announcement to,microphone before he had announced that the prime minister of great britain was to make a very important announcement to the french people,0.2857142857142857,0.216
3884,in which their correspondent my father appeared to be siding with auchinleck against churchill,which their correspondents my father appeared to be siding with orchanleg against churchill,0.21428571428571427,0.09574468085106383
3885,it really is disgraceful to deceive the public to cover up failures and i really believe that is what cairo is doing,really is a distraceful to see the public to come up public and i really believe that's what carolow is doing,0.4090909090909091,0.22413793103448276
3886,the bbc's predicament more clearly how to report a war honestly when the generals and the politicians regarded radio as little more than a megaphone for their own often competing purposes,bbc's particularments more clearly how to report a more honestly when the shenrals and the politicians regarded radio as little more than a megaphone for their own often completing purposes,0.16129032258064516,0.0962566844919786
3887,the slaughter on the battlefield and only allowed him to report the air war even 40 years on that fact still haunted,the slaughter on the battlefield and only allowed him to report the air war even 40 years on that flat still haunted him,0.09090909090909091,0.05172413793103448
3888,period for the nation and a challenging moment for the bbc if the authorities were to go on suppressing bad news it would be impossible for the broadcaster to establish a reputation for telling the truth in a timely fashion which among other things was supposed to distinguish it from the enemy perhaps though because it was such a blatant example of unwarranted and self destructive censorship dieppe served to mark a turning point that would transform the bbc's coverage of the war when that war itself was about to enter a new and decisive,period for the nation and a challenging moment for the bbc if the authorities were to go on and suppressing bad news it would be impossible for the broadcaster to establish it and unwarranted and timely fashion which ap served to mark a turning point that would transform the bbc's coverage of the war when that war itself was about to enter a new and decisive,0.37894736842105264,0.37453874538745385
3889,place more than most defines a working landscape it's wild and it can be forbidding but people have farmed and,place more than most defined a working landscape it's wild and it can be forbidding but people farmed and,0.1,0.05454545454545454
3890,the woodland here for thousands of years this is dartmoor,world here for thousands of years this is darmon,0.3,0.19298245614035087
3891,they're water channels and they've provided the power for industry on dartmoor for centuries,water channels and they provided the powerful industry and time for centuries,0.42857142857142855,0.2391304347826087
3892,so the shiny glossy magazine paper and you would be looking at probably 25 by weight that saturday or sunday supplement,higher want to see and you would be looking at probably 25 percent by weight that saturday or sunday supplement,0.3333333333333333,0.2857142857142857
3893,cross over here they erode one side and then they dig out the other,cross over here they aroad one side and then they dig out the other,0.07142857142857142,0.04477611940298507
3894,it allows the stock to drink from nearly every field but it goes to the farmhouses and,it allows us drink from nearly every field but it goes to the farm houses and,0.29411764705882354,0.13953488372093023
3895,this is constable country so called as it's the birthplace of one of england's finest,this is nonstomal continents so called acids at birthplays and one of england's finest at the same pins,0.7333333333333333,0.4823529411764706
3896,society in 1964 yeah and i was the only new member that year things were i mean it was just on the verge of shutting down,in 1964 and i was the only new member that case i think as well i mean it was just a reversion i shuttled at,0.5,0.33884297520661155
3897,it's obvious that these historic horses do have a future in this part of,it's obvious that these historic horses do have a future in this part of the world,0.14285714285714285,0.1388888888888889
3898,here on dartmoor they no longer lug farm machinery or carts instead they've got people on board hello,here on dartmore they no longer lug farm machinery or carts instead they've got people on board,0.1111111111111111,0.07920792079207921
3899,that you decided to use clydesdales for the treks well i was introduced to clydesdales up on the isle of skye a long time ago,decided to use chlystails for the checks well i was introduced to klai stales up on the island a long time ago,0.36,0.256
3900,important thing is food source they need pollen they need,important thing is a food source they need pollen they need,0.1,0.03508771929824561
3901,on dartmoor one man has over the years been keeping a detailed photographic record of their toil,on darmour one man has over the years been keeping a deto photographic record of their toile,0.17647058823529413,0.08333333333333333
3902,of a 12 month project to do set of photographs about the hill farming communities of dartmoor and i'm still here and i'm still taking,of a 12 month project to do a set of photographs about the hill farming communities of darnwark and i'm still here and i'm still taking,0.08,0.05263157894736842
3903,two years later the farm the same field the,two years later the farm 20 years,0.4444444444444444,0.37209302325581395
3904,as a photographer your duty in a way is to cover these things and yeah,as a photographer your duty in a way is to cover these things and,0.06666666666666667,0.07142857142857142
3905,know a good job you did take the pictures because you know well they're history now aren't they it is something that should not be,job you do take the pictures too it is something that should not be,0.52,0.49230769230769234
3906,will come up in the wings will find the place as intriguing as intriguing as i,come up in the wings you know we'll find the place as intriguing as intriguing as i did,0.3125,0.2564102564102564
3907,to remind you of the countryfile photographic competition with its theme this year of colours of the,to remind you of the country file photographic competition with its theme this year of colors of the,0.17647058823529413,0.02
3908,now it's up to you exactly how you interpret that but what we are looking for are beautiful photographs which show off the huge spectrum of colours in the british countryside all through the year our,it's up to you exactly how you interpret that but what we're looking for are beautiful photographs which show off the huge spectrum of colors in the british country side alto the year,0.2222222222222222,0.09547738693467336
3909,your photos of the colours of the countryside the best 12 selected by our judges will take pride,oil found outs of the gets of the country the best 12 centered politics and 00 is a top out the,0.7777777777777778,0.5416666666666666
3910,in the countryfile calendar for 2016 one for each month,the consovality for 20061 finishment,0.8,0.5818181818181818
3911,isn't open to professionals and because we are looking for something original your pictures must not have won any other national competition now you can send in three photos they must have been taken in the uk and remember we need hard copies not e mail or computer files and i'm sorry but we cannot return any of the entries,isn't open to professionals and because we're looking for something original your pictures must not have won any other national competition now you can send in three photos they must have been taken in the uk and remember we need hard copies not emailed or computer fires and i'm sorry but we can't return any of the entrance,0.11666666666666667,0.036923076923076927
3912,few hours will be waking up to meet the people who farm these shores and the animals that have become adapted to live here but for now i'm going to go and get some,few hours i'll be waking up to meet the people who farm these shores and the animals have become adapted to live here but for now i'm going to go and get to meat,0.11764705882352941,0.06748466257668712
3913,sire lines a very limited genetic pool but we like to think that we've been able to improve the cattle over the years and do they really suit shetland well well they should do because they been here for thousands of,sidellite and we think turple which you like to get it over the agrim but we'd like to think that we've been able to complose that are not over the yep we think that we've been able to get both and not over the yepnotically lp i think that's what we're the mcdo gt we have been here for those,1.1219512195121952,0.7488372093023256
3914,awful lot easier to cope with and sometimes it's all about hearing a,of a lot it's each to cope with and sometimes it's all about it and here,0.5384615384615384,0.3088235294117647
3915,early morning when you're lying in bed or seeing the first,on and when you lineed in bed or seeing this first,0.45454545454545453,0.3448275862068966
3916,very much where farmers can be involved in delivering this product,much where farmers can be involved in delivering this product,0.09090909090909091,0.07575757575757576
3917,it's turning what was a kind of waste product into a source of energy it's,it's turning what was a kind of waste product into a source of energy sb,0.06666666666666667,0.05405405405405406
3918,of county so it's nice to think that we are actually using it,counsel so it's nice to think that we are actually using it,0.15384615384615385,0.09836065573770492
3919,teahouses that you can go from place to place and stay in them and it's like upgrading from a tent as such but i'd love to have them across dartmoor so you could walk cycle,houses that you can go from place to place and stay in them and it's upraiding from a tant attach but i'd love to have them across darbors so you can walk cycle,0.22857142857142856,0.13372093023255813
3920,and for young farmers that maybe don't want to take over a farm yet they want to build up,and you know for young farmers that maybe they don't want to take over a farm yet but they want to build up,0.21052631578947367,0.20224719101123595
3921,decided we want to slow people down so people coming down slightly slower so they can see this magnificent scenery sean that's,we want to slow people down so people are going to slightly slower so they can see this magnificent senary db,0.3181818181818182,0.23809523809523808
3922,it this one is our middle wire and this is 850 metres ok i'm,this one is our middle wire and this is 850 meters cr yeah,0.2857142857142857,0.18333333333333332
3923,fun what a wicked way to see the landscape and take it all in you see so much in about 30 seconds it might look scary but it's,i don't have to do it you know that i'm not to harm kiddon and i'm not a house to do it so i'm like that i'm,0.9642857142857143,0.7222222222222222
3924,probably know the british countryside better than anybody else so we want you to share your secret britain with us,probably know the british country side better than anybody else so we want you to share your secret britain with us,0.1,0.008771929824561403
3925,journeys full of you and your family's memories untold stories and surprising connections,journey is full of you on your family's memories untold stories and surprising connections,0.23076923076923078,0.0449438202247191
3926,that celebrates wassailing and wassailing is all about singing to the trees in hopes for a good harvest for the forthcoming season so i had the idea why shouldn't we sing to the tin and ask its permission before we extract it from the land and so the chorus is all about singing to the tin from the human perspective and the verses are the tin singing to us humans,i don't have to do it to higgs it's a heart to do it i don't have to do it to do it to do it to my of you,0.9142857142857143,0.7967032967032966
3927,end of the last verse it says the church bells of dartmoor that sing with my voice that refers to the fact that the bells around the moor made from an alloy of dartmoor tin so i love to think that all over dartmoor you can still hear the ringing of the tin bells,end of the last first it says the church bells of dartmore that sing with my voice and that refers to the fact that the bells around the more are made from in our lai of dark more tin so i love to think that all over dark more you can still hear the ringing of the tin,0.24074074074074073,0.13358778625954199
3928,a song there that really encapsulates the spirit of dartmoor and that's it from devon next week we'll be in the,song there that really encaptulates the spirit of darmon and that's it from leaver next week will be in the,0.23809523809523808,0.10810810810810811
3929,when buying property at auction mm hm do your research view your property and sort your finances out in advance so did today's buyers do their homework or are they in line for fail grade,i do you to do your research fuel your property and saw your finances out in advance you will do that,0.6571428571428571,0.5376344086021505
3930,property at auction mm hm do your research view your property and sort your finances out in advance so did today's buyers do their homework or are they in line for fail,property in tornship do we receive that sb yes we are so much {ns} so did sex buyers do their homework or are they in line for a failed,0.59375,0.44642857142857145
3931,beach is this nice residential road and the property that went under the hammer now if you think you pay a premium for,is this nice residential road and the property that went under the hammer now if you think you pay a premium for,0.043478260869565216,0.05084745762711865
3932,to the sea ha you're so wrong because this house has got three bedrooms and it had a guide price of 60 000 to 65 000,the sea you're so wrong because this house has got three bedrooms and it has a guide prize of 60 to 65000,0.2692307692307692,0.11206896551724138
3933,a lot to do in here there really is i mean there's just a whole load,a lot to do in here there really is i mean there's just a whole load of,0.0625,0.04411764705882353
3934,through this and think about is it worth taking on i would say this house is,through this and think about is it worth taking on i would say this house is,0.0,0.0
3935,so so much work needs to be done this place needs to be taken back to bare,so much work needs to be done this place needs to be taken albert to bed,0.17647058823529413,0.14864864864864866
3936,underestimate the amount of work that needs doing in this house,underestorate the amount of work that needs doing in this house,0.09090909090909091,0.031746031746031744
3937,is it could do with a lick of paint it certainly needs a lot of renovation but not beyond the realms of possibility of putting it back into good shape,it could do the lick of paint certainly needs a lot of renovation but not beyond the realms of possibility of putting it back into good shape,0.13333333333333333,0.06666666666666667
3938,to a reasonable standard i would expect this to sell at around 125 000,to a reasonable standards i would expect this to sell at around 125000,0.21428571428571427,0.02857142857142857
3939,good area so the property would rent quite well if it is still as three bedroom it could get anything up to 650 a month,area so the property would rent quite well if it needs to as a three bedroom it could get anything up to 650 pounds a month,0.2,0.18487394957983194
3940,everything needs doing but if you're not scared off by the state of the place and you pay near the guide price there could be some room for some profit here so let's see who wanted this muddled margate house when we went to auction,everything needs doing but if you're not scared of by the state of the place and you pay near the guide price there could be room for some profit here so let's see who wanted this muddled margait house when we went to auction,0.06666666666666667,0.03463203463203463
3941,is bid and 71 and 72 and 74 and 76 and 78 and,has been and 71 and 72 and 74 and 76 and 78 and,0.15384615384615385,0.1111111111111111
3942,000 then for the first time anybody else can join in,thousand then for the first time anybody else can join in,0.09090909090909091,0.15384615384615385
3943,81 000 anybody else can join in but for the first time then at 81 000 gentleman on my left with a leather jacket on at 81 000 for the second time 81 000 third and final time at 81 000 are you all done,81000 anybody else could join in but for the first time then had 81000 jentleman on my left with the leather jacket on 81000 third and funtal time and 81000 are you all done,0.4666666666666667,0.24
3944,help people who are homeless and that's what we're primarily concentrating on we're arranging property investment for other landlords and for,help people who are homeless and that's what we're primarily concentrating on we're arranging property investment for other landlords and for our,0.047619047619047616,0.028368794326241134
3945,why have you ventured out of london for a property like this one in,why have you ventured out of london for a property like this one in,0.0,0.0
